id,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,backyard,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,renovated,zipcode,sqft_living15,sqft_lot15,age,appliance_age,crime
1998,350000,3,1.75,1360,18123,1,0,0,3,8,1360,0,1983,0,0,98045,1570,16817,32,9.6,187
1999,469000,4,2.5,2240,5624,1,0,0,3,7,1520,720,1961,0,0,98108,2240,7495,54,11.5,139
2000,184500,3,1.5,1280,3640,2,0,0,3,6,1280,0,1983,0,0,98002,1150,4105,32,14.4,183
2001,760000,4,2.25,3040,9690,1,0,0,4,9,1940,1100,1978,0,0,98005,2430,9690,37,2.7,71
2002,530000,3,2.5,2160,9063,2,0,0,3,8,2160,0,1992,0,0,98133,2160,9063,23,7.6,84
2003,250000,3,1,990,8100,1,0,0,3,6,990,0,1949,0,0,98146,1210,8100,66,23.4,224
2004,513000,3,2.5,2150,161607,2,0,0,3,7,1330,820,1995,0,0,98038,2400,207781,20,11,63
2005,197000,4,2.25,1790,13200,1,0,0,3,7,1220,570,1979,0,0,98058,1740,8950,36,14.3,185
2006,289000,2,1.5,1010,1309,2,0,0,3,7,860,150,2007,0,0,98118,1190,3060,8,9,140
2007,632500,4,1.5,2720,37258,2,0,0,3,10,2720,0,1994,0,0,98077,3270,39714,21,9.5,93
2008,775000,4,1.75,2320,5595,1,1,0,3,7,1510,810,1956,0,0,98199,1840,5596,59,2.1,102
2009,350000,4,2.5,2140,7095,2,0,0,3,8,2140,0,1992,0,0,98038,1600,7182,23,14,238
2010,357500,3,1,1000,4080,1,0,0,4,7,740,260,1945,0,0,98126,1480,4080,70,15,191
2011,310000,3,1.75,1840,10723,1,0,0,4,7,1220,620,1974,0,0,98058,1590,9820,41,13.6,193
2012,331000,2,1,1480,6210,1,0,0,3,7,1080,400,1950,0,0,98133,1290,7509,65,13.4,166
2013,500000,3,1.75,1530,825,3,0,0,3,8,1530,0,2015,0,0,98144,1580,1915,0,8.9,104
2014,305000,3,2.5,1690,5175,2,0,0,3,7,1690,0,2002,0,0,98038,1830,5175,13,19.8,139
2015,662500,6,2.25,2450,25600,1,0,1,3,7,1340,1110,1957,0,0,98008,1850,10230,58,2.9,99
2016,174000,2,1,600,4854,1,0,0,5,6,600,0,1922,0,0,98168,1470,5000,93,24.4,188
2017,665000,3,1.75,2700,5040,1,0,1,3,8,1560,1140,1947,0,0,98144,3010,5000,68,5,171
2018,480000,3,2.25,1680,9090,1,0,0,4,7,1130,550,1959,0,0,98008,1960,9090,56,12.3,112
2019,194000,1,1,820,1060,1,0,0,3,8,760,60,2007,0,0,98126,1770,1853,8,23.9,190
2020,689500,4,2.5,2050,2772,2,0,0,3,8,2050,0,2013,0,0,98029,1800,2886,2,3.8,123
2021,681000,3,1.75,1880,10032,1,0,0,4,8,1880,0,1984,0,0,98006,2430,9732,31,6.5,45
2022,215000,4,1,1130,7400,1,0,0,4,7,1130,0,1969,0,0,98003,1540,7379,46,13.8,232
2023,424950,4,2.5,2760,5564,2,0,0,3,7,2760,0,2001,0,0,98056,2670,5626,14,7.3,133
2024,440000,3,1.5,1690,6010,1,0,0,3,7,1230,460,1946,0,0,98115,1690,5418,69,6.8,145
2025,485000,4,2.5,2470,35073,2,0,0,3,9,2470,0,1989,0,0,98092,2990,35259,26,14.1,113
2026,375000,6,2,1900,8057,1,0,0,4,7,1170,730,1959,0,0,98133,2090,8626,56,10.1,159
2027,538888,5,2.75,2080,13189,2,0,0,3,8,2080,0,1987,0,0,98074,2030,11847,28,11.4,134
2028,385000,2,1,770,7554,1,0,0,3,6,770,0,1946,0,0,98177,1390,7500,69,15.8,155
2029,343000,6,5,2732,7655,2,0,0,3,7,2732,0,2009,0,0,98002,3078,69993,6,10.9,128
2030,700000,4,3.5,3150,6175,2,0,0,3,9,3150,0,2001,0,0,98075,3150,6986,14,5.9,122
2031,670000,5,2.5,2860,68519,2,0,0,5,8,2860,0,1958,0,0,98065,1670,35910,57,3.5,72
2032,799990,3,2.5,2850,21780,2,0,0,3,10,2850,0,1994,0,0,98053,3020,21798,21,6.8,82
2033,295000,3,2.5,1940,10350,1,0,0,3,7,1420,520,1979,0,0,98001,1810,7800,36,16.4,140
2034,313500,2,1.5,1270,1282,2,0,0,3,8,1000,270,2006,0,0,98106,1270,1325,9,18.2,153
2035,685000,5,2.5,3160,5635,2,0,0,3,9,3160,0,2003,0,0,98027,3670,6087,12,6.8,60
2036,465000,4,2.25,2070,7500,2,0,0,4,7,2070,0,1977,0,0,98034,2080,7700,38,16.1,180
2037,250000,3,1,1040,8000,1,0,0,4,7,1040,0,1956,0,0,98166,1170,9450,59,12.7,231
2038,443000,3,2.25,1920,8223,2,0,0,4,7,1920,0,1989,0,0,98011,1940,7274,26,8.1,133
2039,395000,4,1.75,1540,5120,1,0,0,5,6,770,770,1943,0,0,98126,1080,5120,72,9.7,123
2040,340000,3,1.75,1740,10800,1,0,0,3,7,1740,0,1959,0,0,98133,1810,7735,56,14.5,154
2041,505500,3,2.5,1300,1187,3,0,0,3,8,1300,0,2005,0,0,98107,1320,1194,10,8.2,165
2042,445000,2,1,930,3150,1,0,0,5,6,930,0,1918,0,0,98115,1900,5000,97,9.6,95
2043,560000,4,2.5,3270,24750,1,0,0,4,8,1690,1580,1979,0,0,98056,1520,13480,36,8.1,129
2044,317000,6,3.5,2120,5840,2,0,0,5,7,2120,0,1979,0,0,98055,1860,8000,36,18.7,195
2045,870000,4,2.5,3190,14565,2,0,2,3,11,3190,0,1990,0,0,98077,3420,20475,25,6,100
2046,645000,3,1.75,2340,6750,1.5,0,0,5,7,1620,720,1914,0,0,98103,1410,3388,101,8.4,55
2047,338000,3,2.5,1690,1760,2,0,0,3,8,1410,280,2014,0,0,98106,1740,1760,1,9.2,136
2048,157340,2,1,900,23000,1,0,0,2,7,900,0,1953,0,0,98042,1460,8265,62,20.9,224
2049,563500,4,2.5,2780,7838,2,0,2,3,9,2780,0,2004,0,0,98065,3160,7848,11,8,104
2050,346500,3,1,1150,11802,1,0,0,4,7,1150,0,1932,1958,1,98106,1880,6082,83,7.9,100
2051,530000,3,1.5,1950,1963,3,0,0,3,8,1950,0,2002,0,0,98117,1590,2028,13,9.1,144
2052,610000,3,1.75,1630,1500,3,0,0,3,8,1630,0,2014,0,0,98103,1570,1335,1,8.5,90
2053,690000,4,3.5,1930,5400,1.5,0,1,3,7,1930,0,1920,0,0,98116,1500,3340,95,12.1,76
2054,710000,6,3.5,3830,68825,2,0,0,3,9,3830,0,1995,0,0,98027,2410,68825,20,4,85
2055,636000,3,2.5,2140,2770,2,0,0,3,8,1770,370,2007,0,0,98052,2510,2708,8,4.7,53
2056,655000,4,2.75,2890,46609,2,0,0,4,9,2890,0,1981,0,1,98077,2880,68824,34,8.7,57
2057,905000,4,3.5,2980,3000,2,1,1,3,9,2340,640,2008,0,0,98115,1810,4545,7,5.6,37
2058,515000,3,1.75,1810,5733,1,0,0,4,7,1010,800,1926,0,0,98116,1260,4680,89,7.8,151
2059,383000,4,2.5,1850,8310,1,0,0,3,7,1200,650,1962,0,0,98155,1840,10080,53,13.3,160
2060,798000,3,2.5,2849,9588,2,1,0,3,10,2849,0,2001,0,0,98074,3190,8897,14,4.4,110
2061,697000,3,2.25,2420,5304,1.5,0,0,5,7,1640,780,1947,0,0,98115,1560,5304,68,6.5,69
2062,400000,3,1.75,1730,9211,1,0,0,3,8,1730,0,1961,0,0,98125,1440,9211,54,7.5,120
2063,580000,4,1.5,1780,5100,1,0,0,3,7,1320,460,1953,0,0,98115,1880,5100,62,8.8,114
2064,229000,4,1.5,1820,22814,1.5,0,0,3,7,1820,0,1920,0,0,98125,1770,9150,95,18.2,262
2065,367950,4,2.5,3030,9500,2,0,0,3,8,3030,0,1989,0,0,98001,2650,9500,26,11.9,108
2066,499000,4,2.5,1970,2601,2,0,0,3,7,1440,530,1999,0,0,98144,1760,3025,16,4.5,121
2067,664000,4,2.75,2510,11880,1,0,0,5,8,1630,880,1978,0,0,98006,2390,11211,37,8.7,73
2068,259000,3,2.5,2153,4400,2,0,0,3,8,2153,0,2007,0,0,98001,2434,4400,8,18.8,161
2069,417000,3,2.75,1820,52889,2,0,0,3,8,1820,0,1991,0,0,98070,1820,45528,24,16.6,205
2070,181100,4,1.75,1850,7500,1,0,0,3,7,1850,0,1954,0,0,98198,1460,7500,61,22.5,249
2071,345000,3,1.75,1930,9000,1,0,1,4,7,1150,780,1951,0,0,98166,1590,9000,64,12.5,93
2072,560000,3,2.5,1900,8744,2,0,0,3,8,1900,0,1987,0,0,98074,2030,8744,28,6.5,111
2073,803100,4,2.5,3310,5404,2,0,0,3,9,3310,0,2004,0,0,98052,2600,4730,11,6.1,65
2074,702000,4,2.5,2650,6240,2,0,0,3,8,2650,0,2013,0,0,98053,2640,6524,2,4,87
2075,580000,3,3.25,1490,857,3,0,0,3,8,1220,270,2001,0,0,98102,1550,1092,14,8.9,114
2076,760000,4,2.25,2590,12600,2,0,0,3,9,2590,0,1979,0,0,98006,2620,11050,36,6.5,130
2077,526000,4,2.25,2970,54450,2,0,0,3,8,2970,0,1983,1998,1,98058,2260,6465,32,6.1,97
2078,525888,5,1.75,2550,71874,1,0,0,5,7,1810,740,1960,0,0,98027,2170,51400,55,7.7,91
2079,353000,3,2.25,1900,3800,2,0,0,3,7,1900,0,2006,0,0,98059,1950,3800,9,11.6,191
2080,455000,3,2.75,2720,31314,3,0,1,3,8,2720,0,1986,0,0,98042,2290,15188,29,12.6,158
2081,520000,4,2.75,2700,9882,2,0,0,3,7,2700,0,1958,1989,1,98155,2250,10797,57,11.8,141
2082,295000,2,1,650,5400,1,0,0,3,6,650,0,1950,0,0,98122,1310,4906,65,15.2,152
2083,792500,4,2.5,4290,175421,2,0,0,3,10,4290,0,2004,0,0,98010,3370,63162,11,8,67
2084,440000,4,2.5,2800,28254,2,0,0,3,9,2800,0,2001,0,0,98038,2530,4694,14,12.3,179
2085,329000,4,1,1120,3844,1,0,0,3,7,1120,0,1972,0,0,98133,1480,3844,43,9.3,128
2086,464950,3,2,2190,19800,1,0,0,3,7,2190,0,1994,0,0,98146,1640,9719,21,7.7,133
2087,249000,3,2,1260,1125,2,0,0,3,7,810,450,2011,0,0,98106,1260,1172,4,21.6,230
2088,375000,3,1.75,2530,35150,1,0,0,4,7,1800,730,1977,0,0,98042,2460,36386,38,14.4,171
2089,200450,3,1,970,9130,1,0,0,3,6,970,0,1957,0,0,98188,1000,8886,58,22.7,221
2090,620000,4,2.5,1910,7683,2,0,0,3,8,1910,0,1987,0,0,98027,1980,8485,28,12.5,116
2091,460000,2,1.5,1090,4000,1,0,0,3,8,970,120,1951,0,0,98116,1700,4000,64,13.3,118
2092,289000,2,1.75,2056,52333,1,0,0,4,7,1048,1008,1980,0,0,98001,2220,6458,35,8.4,234
2093,230000,3,1.75,1010,9600,1,0,0,5,7,1010,0,1969,0,0,98042,1320,9600,46,21.1,278
2094,325000,3,1,1050,9083,1,0,0,3,7,1050,0,1951,0,0,98155,1440,9071,64,19.7,205
2095,735000,3,2.5,2390,9157,2,0,0,3,9,2390,0,1984,0,0,98052,2360,8250,31,4.2,100
2096,339000,3,2.25,1970,7210,1,0,0,4,8,1380,590,1978,0,0,98030,1970,7350,37,16.2,175
2097,219000,2,2,1310,2550,2,0,0,3,6,1310,0,2004,0,0,98038,1310,2550,11,16.5,315
2098,780000,4,2.5,2270,13449,1,0,0,4,9,1310,960,1975,0,0,98040,2810,13475,40,3.3,89
2099,381000,5,2.75,3060,6895,2,0,0,3,8,3060,0,2003,0,0,98042,2590,6895,12,10.9,165
2100,229000,4,1,1320,5000,1.5,0,0,3,7,1320,0,1928,0,0,98106,1640,5164,87,11.6,160
2101,1115000,4,3.75,4040,14212,2,1,2,3,11,4040,0,2002,0,0,98059,3940,14212,13,1,43
2102,260000,3,1.75,1710,6400,1,0,0,4,7,1240,470,1976,0,0,98023,1600,6400,39,14.6,193
2103,175000,6,1,1370,5080,1.5,0,0,3,6,1120,250,1931,0,0,98106,1020,5080,84,19.2,180
2104,580000,3,1.5,1860,7190,2,0,1,5,7,1860,0,1952,0,0,98177,1670,5525,63,6.2,97
2105,248000,3,2.5,1870,4046,2,0,0,3,7,1870,0,2007,0,0,98042,2130,4800,8,15.6,136
2106,490000,2,1,990,5000,1,0,0,3,7,990,0,1941,0,0,98116,2250,6032,74,7.1,74
2107,803000,4,2.5,2790,7673,2,1,0,3,9,2790,0,1989,0,0,98052,2740,7837,26,1.5,95
2108,136500,3,1.5,1420,8580,1,0,0,3,6,1420,0,1962,0,0,98023,1200,8580,53,29.2,214
2109,195000,3,1,1070,22489,1,0,0,3,7,1070,0,1967,0,0,98001,1880,20250,48,19.7,232
2110,951250,5,3,2710,8227,1,0,2,3,8,1910,800,1953,0,1,98199,2060,5400,62,3.2,79
2111,345000,3,1.75,1240,38095,1,0,0,3,7,1240,0,1978,0,0,98053,2060,38552,37,16.5,188
2112,300523,3,2.5,2370,6840,2,0,0,3,9,2370,0,1987,0,0,98119,1590,4400,28,11.5,112
2113,450000,3,2.25,1620,1057,3,0,0,3,8,1540,80,2009,0,0,98027,1390,942,6,13.3,93
2114,299000,3,1.75,2100,15480,1,0,0,3,7,2100,0,1983,0,0,98001,1330,15657,32,12.8,213
2115,665000,3,2.75,1930,2960,1.5,0,0,5,7,1490,440,1929,0,0,98105,2080,3760,86,7.6,68
2116,579000,2,2.5,1280,1051,2,0,0,3,8,1080,200,2009,0,0,98119,1580,1279,6,6.5,155
2117,343566,2,1,1100,4200,1,0,0,3,7,1100,0,1954,0,0,98136,1240,4000,61,13.9,225
2118,525000,4,1.75,2120,7725,1,0,0,3,8,1220,900,1965,0,0,98007,2160,7725,50,9.1,88
2119,615000,3,2.25,2300,8067,1,0,0,4,8,1300,1000,1979,0,0,98034,2120,9524,36,5.5,147
2120,720000,2,1.75,1570,1108,3,0,0,3,9,1570,0,2007,0,0,98004,1940,1160,8,4.5,85
2121,299000,3,1.75,1730,14270,1,0,0,3,7,1730,0,1959,0,0,98065,1600,11232,56,15.6,126
2122,247000,3,2.25,1580,7941,2,0,0,4,7,1580,0,1986,0,0,98023,1730,8051,29,17,136
2123,568000,3,1.75,1930,213008,1,0,1,3,7,1300,630,1980,0,0,98053,2860,208652,35,9.1,103
2124,302100,3,1,1790,6120,1,0,0,3,6,1790,0,1937,1964,1,98146,830,6120,78,17.7,169
2125,151000,2,1,720,4222,1,0,0,4,5,720,0,1942,0,0,98056,860,4785,73,18.2,290
2126,719000,3,3.5,2540,10578,2,0,1,3,9,2010,530,2014,0,0,98006,3240,9831,1,5.9,56
2127,1054710,4,3.5,4210,6481,2,1,2,3,9,3260,950,2014,0,0,98075,3920,5331,1,4.7,62
2128,413000,4,1,1410,6000,1,0,0,3,7,810,600,1925,0,0,98126,1500,4800,90,19.3,153
2129,483000,3,3,2440,15540,2,0,0,3,9,2440,0,1992,0,0,98074,2440,15283,23,13.5,102
2130,499950,3,1.5,1350,9315,1,0,0,3,7,1350,0,1968,0,0,98052,1840,9920,47,9.7,116
2131,665000,4,2.5,3130,7582,2,0,0,3,8,3130,0,2004,0,0,98075,2990,6441,11,6.5,56
2132,500000,3,1.75,1690,48096,1,0,0,3,7,1690,0,1973,0,0,98053,2070,35160,42,6.5,130
2133,670000,3,1.75,2160,5760,1,0,0,4,8,1260,900,1954,0,0,98136,2090,5760,61,10.2,57
2134,730000,4,2.75,3800,9606,2,0,0,3,9,3800,0,2008,0,0,98011,3400,9677,7,3.7,81
2135,335000,3,1.75,1900,36769,1,0,0,3,8,1900,0,1987,0,0,98092,1950,35847,28,9.4,178
2136,500000,4,2,2330,7778,1,0,0,3,7,1230,1100,1961,0,0,98125,1250,8160,54,11.3,92
2137,341000,3,1,940,4200,1,0,0,3,7,940,0,1955,0,0,98103,1380,4080,60,21.4,133
2138,309000,4,2,2240,9240,1,0,0,3,7,1120,1120,1968,0,0,98032,2040,8250,47,14.1,193
2139,345000,2,1.5,830,1034,2,0,0,3,8,830,0,2009,0,0,98144,1130,2534,6,12.5,144
2140,552500,4,2.5,3260,6902,2,0,0,3,8,3260,0,2008,0,0,98059,3130,6588,7,7.3,154
2141,450000,3,2.25,2450,42180,1,0,0,4,7,2450,0,1978,2000,1,98042,1440,42180,37,11.1,157
2142,500000,4,2,1680,3813,2,0,0,4,7,1680,0,1900,0,0,98144,2540,3996,115,10.7,124
2143,475000,2,1.75,1490,224334,1,0,1,3,8,1490,0,1983,0,0,98092,2350,213879,32,8.6,89
2144,365000,4,2.5,2905,4874,2,0,0,3,9,2905,0,2003,0,0,98031,2900,5271,12,15.5,170
2145,649000,3,3.25,1720,936,2,0,0,3,8,1030,690,2004,0,0,98112,1720,1527,11,7.2,135
2146,749500,4,2.5,2440,9727,2,0,0,3,9,2440,0,1987,0,0,98052,2370,11503,28,8.9,72
2147,340000,3,2.5,2240,6000,2,0,0,3,8,2240,0,2003,0,0,98059,2400,6000,12,10.8,163
2148,125000,3,1,920,7276,1,0,0,4,6,920,0,1961,0,0,98002,1120,7276,54,31,205
2149,356700,2,1,1090,5000,1,0,0,4,7,730,360,1942,0,0,98126,990,5250,73,14.2,151
2150,205000,3,1,960,7314,1,0,0,5,6,960,0,1960,0,0,98002,990,7314,55,21.6,202
2151,331500,4,2.5,2050,10271,2,0,0,3,7,2050,0,1998,0,0,98042,2050,8103,17,11.3,137
2152,490000,3,2.25,1500,1290,2,0,0,3,8,1220,280,2006,0,0,98117,1460,1375,9,7.9,126
2153,530000,3,1,1340,4284,1,0,0,3,7,1080,260,1910,0,0,98105,1960,4080,105,15.1,84
2154,358000,3,2.25,1610,6655,2,0,0,4,7,1610,0,1985,0,0,98058,1780,7529,30,15.6,220
2155,480000,2,2,1140,12000,1,0,0,3,6,1140,0,1943,0,0,98027,1880,6125,72,14.5,130
2156,460000,4,1.75,1720,3050,1.5,0,0,5,7,1040,680,1929,0,0,98116,1570,6100,86,8.9,191
2157,389000,4,1,1520,9800,1.5,0,0,4,7,1520,0,1971,0,0,98034,1540,7700,44,12.6,156
2158,467500,3,1,1700,4165,1.5,0,0,3,7,1700,0,1918,0,0,98118,1400,4165,97,8.6,130
2159,425500,4,1.75,1520,10630,1,0,0,4,7,1520,0,1967,0,0,98034,1550,8039,48,11.2,154
2160,294000,3,1.75,1530,9362,1,0,0,3,7,1530,0,1987,0,0,98038,1480,8125,28,13.7,170
2161,625000,3,3.5,1810,1846,2,0,0,4,8,1440,370,2009,0,0,98122,1480,3600,6,11,67
2162,878000,4,2.5,3480,13421,2,0,2,3,11,3480,0,1995,0,0,98027,3290,9642,20,2.1,90
2163,345000,3,2.25,1690,14615,2,0,0,4,7,1690,0,1979,0,0,98045,1390,11360,36,15.9,230
2164,565000,4,2.75,3260,4900,2,0,0,3,9,3260,0,2013,0,0,98059,3260,6132,2,14.7,125
2165,229000,4,2.25,2010,7688,1,0,0,3,8,1170,840,1979,0,0,98023,1990,7688,36,16.1,195
2166,350000,5,1.75,1380,7620,1,0,0,3,7,1180,200,1955,0,0,98106,1990,7620,60,14.6,179
2167,210000,2,1,990,8140,1,0,0,1,6,990,0,1910,0,0,98116,2150,5000,105,16.4,201
2168,240000,3,2.25,1481,2820,2,0,0,3,7,1481,0,2012,0,0,98002,1481,3028,3,24.6,203
2169,392500,3,1,1390,10500,1.5,0,0,3,6,1390,0,1940,0,0,98024,1350,9800,75,10.2,145
2170,689900,4,3.25,2740,7266,2,0,0,3,9,2060,680,2003,0,0,98027,3030,6546,12,5.7,80
2171,345000,3,1,1140,4200,2,0,0,4,7,1140,0,1904,0,0,98144,1510,4000,111,10.3,163
2172,613500,3,2.5,2350,7035,2,0,0,3,8,2350,0,1989,0,0,98029,2270,7192,26,8.5,81
2173,330000,3,2.5,1990,9995,2,0,0,3,7,1990,0,1996,0,0,98198,1680,7511,19,12,216
2174,580000,4,2.5,2220,7064,2,0,0,3,8,2220,0,1988,0,0,98029,2220,7451,27,13.7,80
2175,261000,4,1.75,1820,9824,1,0,0,5,7,1820,0,1968,0,0,98042,1410,11013,47,14.5,199
2176,547000,3,2.5,1480,8381,1,0,0,4,7,1480,0,1968,0,0,98125,1710,8050,47,10.6,109
2177,329950,4,2.5,1920,4600,2,0,0,3,7,1920,0,2002,0,0,98038,2200,6600,13,14.9,123
2178,475000,4,1.75,1650,7775,1,0,0,4,7,1150,500,1950,0,0,98133,1390,7200,65,7.9,144
2179,834800,3,3.5,3470,4171,3,0,2,3,9,3470,0,2008,0,0,98034,3430,4268,7,4,56
2180,428750,3,1,1100,4080,1,0,0,4,7,900,200,1929,0,0,98103,1170,4080,86,10.3,98
2181,349000,2,1.75,1250,1208,2,0,0,3,7,1040,210,2007,0,0,98144,1250,1656,8,14.1,220
2182,312500,4,2.5,2500,11983,1,0,0,3,7,1320,1180,1984,2008,1,98058,1460,9005,31,15.7,168
2183,450000,3,1.75,1540,61419,1,0,0,3,7,1540,0,1967,0,0,98028,3790,8529,48,17.4,106
2184,119500,3,1,1170,11000,1,0,0,2,6,1170,0,1980,0,0,98019,1590,10894,35,25.8,366
2185,481000,4,2.5,2480,9869,1,0,0,4,8,1240,1240,1963,0,0,98028,2230,10310,52,8.1,125
2186,242000,3,2.25,1690,7292,1,0,0,3,7,1250,440,1985,0,0,98003,1670,7747,30,13.8,220
2187,550000,4,1,1440,3600,1.5,0,0,4,7,1440,0,1924,0,0,98116,1010,5175,91,8.1,113
2188,190000,3,1,1640,8100,1,0,0,3,6,1040,600,1939,0,0,98146,1600,8100,76,21.4,274
2189,500000,4,2,2760,27631,2,0,0,4,8,1800,960,1978,0,0,98155,2490,13158,37,6.8,198
2190,700000,4,2.5,3040,7200,2,0,0,3,9,3040,0,2008,0,0,98177,2360,8245,7,5,84
2191,799990,4,3.5,2540,5808,2,0,0,5,8,1820,720,1910,1986,1,98117,1520,5461,105,6.5,44
2192,434500,3,1.75,1650,7965,1,0,0,4,7,1650,0,1967,0,0,98034,1560,7350,48,8,196
2193,783500,3,2.5,2850,7130,2,0,0,3,10,1990,860,1980,0,0,98122,2280,6459,35,3.2,81
2194,470000,3,1,1170,4400,1,0,0,3,7,870,300,1951,0,0,98199,1240,4400,64,9.5,103
2195,175000,2,1,1330,28270,1.5,0,0,3,6,1330,0,1925,0,0,98168,1210,6926,90,13.3,192
2196,495500,3,2.5,3190,7828,2,0,0,3,9,3190,0,2006,0,0,98059,2970,7828,9,9.1,170
2197,530000,4,2.25,1940,8270,2,0,0,5,7,1940,0,1962,0,0,98133,1800,7743,53,16.2,90
2198,760000,4,3.5,3090,4060,2,0,0,3,8,2420,670,1992,0,0,98144,1720,4080,23,3.6,81
2199,339950,3,1.75,1330,12092,1,0,0,4,6,720,610,1981,0,0,98168,1770,11770,34,11.2,115
2200,215000,3,2.5,1322,6006,2,0,0,3,7,1322,0,2009,0,0,98001,1440,6796,6,24.5,151
2201,351358,2,1.75,1210,1189,2,0,0,3,8,1210,0,2014,0,0,98029,1540,1672,1,10.6,123
2202,712000,4,2.5,3140,32336,1.5,0,0,3,10,3140,0,1995,0,0,98072,2340,19965,20,5,105
2203,518000,4,3,2430,11670,1,0,0,4,7,1330,1100,1978,0,0,98034,1580,10464,37,7,80
2204,235000,2,1,1270,3008,1,0,0,4,6,650,620,1923,0,0,98118,1270,1514,92,13.1,212
2205,385000,4,1.75,2360,7620,1,0,0,4,7,1180,1180,1955,0,0,98106,1910,7620,60,8.3,113
2206,550000,3,1.75,1840,8086,1,0,0,4,8,1840,0,1964,0,0,98052,1840,8060,51,5.4,101
2207,690000,4,3.5,2710,2147,2,0,0,3,10,2220,490,2007,0,0,98029,2650,2252,8,7.8,114
2208,315000,3,1.75,1480,6800,1,0,0,4,7,1480,0,1968,0,0,98055,1500,7900,47,13,154
2209,810000,3,2,2870,6360,1.5,1,1,4,8,1790,1080,1946,0,0,98115,2310,6466,69,3.9,93
2210,190000,3,1.5,760,40039,1,0,0,3,6,760,0,1906,0,0,98065,980,6000,109,15.5,313
2211,313300,2,1,970,4800,1,0,0,3,6,970,0,1911,1940,1,98116,1180,5900,104,17.6,184
2212,365000,3,1.75,1380,9134,1,0,0,5,7,880,500,1981,0,0,98056,1400,8190,34,8,114
2213,250000,2,1,750,6350,1,0,0,3,5,750,0,1920,0,0,98103,920,6350,95,10.3,151
2214,395000,2,1,870,3121,1,0,0,4,7,870,0,1923,0,0,98107,1570,1777,92,11,141
2215,620000,2,2.25,2910,6110,2,0,1,4,9,2910,0,1985,0,0,98136,2090,5763,30,4.5,121
2216,424950,5,3.5,2760,3846,2.5,0,0,3,8,2760,0,2013,0,0,98056,2760,4587,2,9.4,172
2217,381500,4,2.5,2430,5556,2,0,0,4,8,2430,0,2003,0,0,98042,2430,5556,12,11.7,127
2218,203000,3,1.5,1200,9120,1,0,0,3,7,1000,200,1963,0,0,98055,1640,9200,52,14.2,219
2219,725000,4,1.75,2700,6000,1,0,0,4,8,1450,1250,1953,0,0,98199,2080,6000,62,5.6,44
2220,257000,3,2.25,1730,9516,1,0,0,3,8,1180,550,1978,0,0,98030,1870,8165,37,14.4,164
2221,358990,3,3.25,1710,2171,2,0,0,3,7,1400,310,2014,0,0,98106,1380,1300,1,12.7,155
2222,402000,3,1.5,1320,3145,2,0,0,3,7,1320,0,1998,0,0,98144,1320,3002,17,15,123
2223,385000,3,1.75,1200,7360,1,0,0,4,7,1200,0,1978,0,0,98052,1200,7500,37,18.7,157
2224,432500,3,2.5,2240,6396,2,0,0,3,7,2240,0,2002,0,0,98065,2610,5128,13,17.3,137
2225,525000,4,2.75,2360,4924,2,0,0,3,8,2360,0,2008,0,0,98028,2360,4670,7,11.5,157
2226,342888,2,1,790,5150,1,0,0,4,6,790,0,1948,0,0,98118,1460,5150,67,16.1,168
2227,830000,3,2.5,3370,6550,2,0,2,4,8,2840,530,1912,2001,1,98126,1500,6550,103,2.9,51
2228,373000,3,1.75,1850,9655,1,0,0,3,7,1100,750,1959,0,0,98155,1480,8683,56,17.5,147
2229,460000,3,1,1670,4005,1.5,0,0,4,7,1170,500,1939,0,0,98117,1240,4005,76,12.1,156
2230,497000,3,2.5,2630,4611,2,0,0,3,8,2630,0,2001,0,0,98065,2220,5250,14,9,192
2231,580000,3,2.5,3200,18750,1,0,0,2,9,2660,540,1967,1996,1,98027,3200,22475,48,6.9,72
2232,430000,3,1,1150,3000,1,0,0,5,6,1150,0,1906,0,0,98103,1460,3200,109,7.7,132
2233,280000,4,2.5,2200,5893,2,0,0,3,7,2200,0,2008,0,0,98042,2200,5757,7,14.7,163
2234,265000,3,1,1000,9150,1,0,0,3,7,1000,0,1969,0,0,98059,1490,10647,46,17,192
2235,450000,3,2.5,2410,4293,2,0,0,3,7,2410,0,2007,0,0,98065,2190,5900,8,7,136
2236,735000,4,1.75,2380,5700,2,0,1,4,7,1820,560,1946,0,0,98105,2190,5700,69,6.9,64
2237,411500,5,3,2420,7740,1,0,0,5,7,1360,1060,1929,1969,1,98106,1840,6780,86,9.3,116
2238,540000,3,1.75,1630,1404,2,0,0,3,8,1020,610,2014,0,0,98107,1420,1670,1,8.1,92
2239,494000,4,2.25,1790,42000,1,0,0,3,7,1170,620,1983,0,0,98045,2060,50094,32,8.1,153
2240,430000,3,2,1550,6039,1,0,0,5,7,830,720,1942,0,0,98126,1330,6042,73,6.9,109
2241,719521,4,1.75,1920,9500,1,0,0,4,7,1470,450,1966,0,0,98006,1820,10091,49,4.6,116
2242,382495,3,2.5,1760,5390,1,0,0,3,8,1760,0,2014,0,0,98038,2310,5117,1,9.8,221
2243,277500,3,2.5,1690,5171,2,0,0,3,8,1690,0,2003,0,0,98023,2550,5025,12,16.7,153
